bbrefID,mlbamID,name,team,pos,headshot_url
beavedy01,687637,Dylan Beavers,Baltimore Orioles,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/687637/headshot/67/current"
bautife01,642585,Félix Bautista,Baltimore Orioles,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/642585/headshot/67/current"
soriage01,666277,George Soriano,Baltimore Orioles,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/666277/headshot/67/current"
wolfrgr01,664991,Grant Wolfram,Baltimore Orioles,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/664991/headshot/67/current"
hendegu01,683002,Gunnar Henderson,Baltimore Orioles,SS,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/683002/headshot/67/current"
kjershe01,677008,Heston Kjerstad,Baltimore Orioles,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/677008/headshot/67/current"
hollija01,702616,Jackson Holliday,Baltimore Orioles,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/702616/headshot/67/current"
jacksje02,669236,Jeremiah Jackson,Baltimore Orioles,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669236/headshot/67/current"
westbjo01,676059,Jordan Westburg,Baltimore Orioles,3B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676059/headshot/67/current"
espadjo01,664744,Jose Espada,Baltimore Orioles,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/664744/headshot/67/current"
walkejo03,677020,Josh Walker,Baltimore Orioles,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/677020/headshot/67/current"
strowka01,669704,Kade Strowd,Baltimore Orioles,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669704/headshot/67/current"
akinke01,669211,Keegan Akin,Baltimore Orioles,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669211/headshot/67/current"
bradiky01,680694,Kyle Bradish,Baltimore Orioles,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/680694/headshot/67/current"
taverle01,665750,Leody Taveras,Baltimore Orioles,OF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/665750/headshot/67/current"
alonspe01,624413,Pete Alonso,Baltimore Orioles,1B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/624413/headshot/67/current"
,701655,Reed Trimble,Baltimore Orioles,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/701655/headshot/67/current"
garciri01,670329,Rico Garcia,Baltimore Orioles,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/670329/headshot/67/current"
helslry01,664854,Ryan Helsley,Baltimore Orioles,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/664854/headshot/67/current"
mountry01,663624,Ryan Mountcastle,Baltimore Orioles,1B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663624/headshot/67/current"
basalsa01,694212,Samuel Basallo,Baltimore Orioles,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/694212/headshot/67/current"
wardta01,621493,Taylor Ward,Baltimore Orioles,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/621493/headshot/67/current"
rogertr01,669432,Trevor Rogers,Baltimore Orioles,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669432/headshot/67/current"
oneilty01,641933,Tyler O'Neill,Baltimore Orioles,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/641933/headshot/67/current"
wellsty01,669330,Tyler Wells,Baltimore Orioles,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669330/headshot/67/current"
roberwi02,683770,Will Robertson,Baltimore Orioles,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/683770/headshot/67/current"
hiralya01,682274,Yaramil Hiraldo,Baltimore Orioles,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/682274/headshot/67/current"
canoye01,666974,Yennier Cano,Baltimore Orioles,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/666974/headshot/67/current"
chapmar01,547973,Aroldis Chapman,Boston Red Sox,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/547973/headshot/67/current"
bellobr01,678394,Brayan Bello,Boston Red Sox,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/678394/headshot/67/current"
narvaca01,665966,Carlos Narváez,Boston Red Sox,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/665966/headshot/67/current"
rafaece01,678882,Ceddanne Rafaela,Boston Red Sox,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/678882/headshot/67/current"
earlyco01,813349,Connelly Early,Boston Red Sox,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/813349/headshot/67/current"
wongco01,657136,Connor Wong,Boston Red Sox,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/657136/headshot/67/current"
hamilda03,666152,David Hamilton,Boston Red Sox,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/666152/headshot/67/current"
,689818,David Sandlin,Boston Red Sox,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/689818/headshot/67/current"
crochga01,676979,Garrett Crochet,Boston Red Sox,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676979/headshot/67/current"
whitlga01,676477,Garrett Whitlock,Boston Red Sox,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676477/headshot/67/current"
weissgr01,669711,Greg Weissert,Boston Red Sox,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669711/headshot/67/current"
dobbihu01,690928,Hunter Dobbins,Boston Red Sox,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/690928/headshot/67/current"
,687562,Jake Bennett,Boston Red Sox,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/687562/headshot/67/current"
duranja01,680776,Jarren Duran,Boston Red Sox,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/680776/headshot/67/current"
oviedjo01,670912,Johan Oviedo,Boston Red Sox,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/670912/headshot/67/current"
hicksjo03,663855,Jordan Hicks,Boston Red Sox,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663855/headshot/67/current"
moranjo01,663558,Jovani Morán,Boston Red Sox,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663558/headshot/67/current"
slateju01,686580,Justin Slaten,Boston Red Sox,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/686580/headshot/67/current"
campbkr01,692225,Kristian Campbell,Boston Red Sox,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/692225/headshot/67/current"
crawfku01,676710,Kutter Crawford,Boston Red Sox,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676710/headshot/67/current"
harriky01,690986,Kyle Harrison,Boston Red Sox,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/690986/headshot/67/current"
mayerma01,691785,Marcelo Mayer,Boston Red Sox,3B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/691785/headshot/67/current"
yoshima02,807799,Masataka Yoshida,Boston Red Sox,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/807799/headshot/67/current"
eatonna01,681987,Nate Eaton,Boston Red Sox,3B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/681987/headshot/67/current"
sogarni01,686765,Nick Sogard,Boston Red Sox,1B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/686765/headshot/67/current"
sandopa02,663776,Patrick Sandoval,Boston Red Sox,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663776/headshot/67/current"
tollepa01,801139,Payton Tolle,Boston Red Sox,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/801139/headshot/67/current"
anthoro01,701350,Roman Anthony,Boston Red Sox,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/701350/headshot/67/current"
gonzaro01,663853,Romy Gonzalez,Boston Red Sox,1B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663853/headshot/67/current"
,670245,Ryan Watson,Boston Red Sox,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/670245/headshot/67/current"
,675660,Shane Drohan,Boston Red Sox,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/675660/headshot/67/current"
grayso01,543243,Sonny Gray,Boston Red Sox,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/543243/headshot/67/current"
houckta01,656557,Tanner Houck,Boston Red Sox,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/656557/headshot/67/current"
storytr01,596115,Trevor Story,Boston Red Sox,SS,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/596115/headshot/67/current"
graytr01,656484,Tristan Gray,Boston Red Sox,3B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/656484/headshot/67/current"
casastr01,671213,Triston Casas,Boston Red Sox,1B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/671213/headshot/67/current"
,701719,Tyler Samaniego,Boston Red Sox,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/701719/headshot/67/current"
,700413,Tyler Uberstine,Boston Red Sox,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/700413/headshot/67/current"
abreuwi02,677800,Wilyer Abreu,Boston Red Sox,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/677800/headshot/67/current"
kellyza01,677161,Zack Kelly,Boston Red Sox,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/677161/headshot/67/current"
brownbe02,676962,Ben Brown,Chicago Cubs,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676962/headshot/67/current"
hortoca01,690990,Cade Horton,Chicago Cubs,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/690990/headshot/67/current"
kellyca02,608348,Carson Kelly,Chicago Cubs,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/608348/headshot/67/current"
reaco01,607067,Colin Rea,Chicago Cubs,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/607067/headshot/67/current"
palenda01,694037,Daniel Palencia,Chicago Cubs,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/694037/headshot/67/current"
swansda01,621020,Dansby Swanson,Chicago Cubs,SS,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/621020/headshot/67/current"
roberet01,681799,Ethan Roberts,Chicago Cubs,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/681799/headshot/67/current"
holloga01,668970,Gavin Hollowell,Chicago Cubs,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/668970/headshot/67/current"
happia01,664023,Ian Happ,Chicago Cubs,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/664023/headshot/67/current"
neelyja01,680891,Jack Neely,Chicago Cubs,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/680891/headshot/67/current"
,701649,James Triantos,Chicago Cubs,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/701649/headshot/67/current"
taillja01,592791,Jameson Taillon,Chicago Cubs,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/592791/headshot/67/current"
assadja01,665871,Javier Assad,Chicago Cubs,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/665871/headshot/67/current"
wicksjo01,696136,Jordan Wicks,Chicago Cubs,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/696136/headshot/67/current"
steelju01,657006,Justin Steele,Chicago Cubs,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/657006/headshot/67/current"
alcanke01,682634,Kevin Alcántara,Chicago Cubs,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/682634/headshot/67/current"
littllu01,681432,Luke Little,Chicago Cubs,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/681432/headshot/67/current"
shawma01,807713,Matt Shaw,Chicago Cubs,3B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/807713/headshot/67/current"
boydma01,571510,Matthew Boyd,Chicago Cubs,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/571510/headshot/67/current"
